generation,par_fixed,pro_fixed,par_fixed_std,pro_fixed_std,par_nmuts,pro_nmuts,par_nmuts_std,pro_nmuts_std
1093,5.22,9.88,0.4812483766206387,0.35440090293338705,238.38179000000002,444.7037666666667,23.034503722249898,15.720445353282955
1094,5.22,9.88,0.4812483766206387,0.35440090293338705,238.36541666666662,444.70328666666666,23.022910218513257,15.721254278065729
1095,5.22,9.88,0.4812483766206387,0.35440090293338705,238.36618,444.6982033333333,23.031324451152752,15.730615159681102
1096,5.22,9.88,0.4812483766206387,0.35440090293338705,238.34668666666667,444.69551000000007,23.006120690170935,15.736377374976678
1097,5.22,9.88,0.4812483766206387,0.35440090293338705,238.358,444.6862366666667,23.020717761037194,15.754348224135526
1098,5.22,9.88,0.4812483766206387,0.35440090293338705,238.3600066666667,444.6827466666666,23.019627025599988,15.761128654955026
1099,5.22,9.88,0.4812483766206387,0.35440090293338705,238.36478,444.6816533333333,23.01540253604191,15.763731344726448
1100,5.22,9.88,0.4812483766206387,0.35440090293338705,238.36407666666665,444.68492,23.015804372206453,15.757146544213587
1101,5.22,9.88,0.4812483766206387,0.35440090293338705,238.37227000000001,444.6875166666666,23.015951525394776,15.751772764526462
1102,5.22,9.88,0.4812483766206387,0.35440090293338705,238.37066000000002,444.6956366666667,23.01403867241713,15.736289379089133
1103,5.22,9.88,0.4812483766206387,0.35440090293338705,238.38548000000003,444.69601,23.01079420722757,15.735408173391413
1104,5.23,9.88,0.48692915295759404,0.35440090293338705,238.3895566666667,444.6979433333334,23.02259435858874,15.731664642020917
1105,5.23,9.88,0.48692915295759404,0.35440090293338705,238.40625666666674,444.70257666666674,23.033377304630246,15.723514500889355
1106,5.23,9.88,0.48692915295759404,0.35440090293338705,238.44252333333333,444.70694333333336,23.05994507381215,15.715192550102236
1107,5.23,9.88,0.48692915295759404,0.35440090293338705,238.45868,444.7100566666666,23.062726515691935,15.709269047855155
1108,5.23,9.88,0.48692915295759404,0.35440090293338705,238.47254000000004,444.7071399999999,23.064238122339003,15.714874560617899
1109,5.23,9.88,0.48692915295759404,0.35440090293338705,238.47766333333334,444.71061000000003,23.079841149968228,15.708735373957099
1110,5.23,9.88,0.48692915295759404,0.35440090293338705,238.48729,444.70977666666664,23.114601252678888,15.7103376622638
1111,5.23,9.88,0.48692915295759404,0.35440090293338705,238.49591,444.7118466666666,23.142449255275704,15.706559483817934
1112,5.23,9.88,0.48692915295759404,0.35440090293338705,238.52144666666666,444.70809,23.153705811727946,15.713378890462526
1113,5.23,9.88,0.48692915295759404,0.35440090293338705,238.53688000000002,444.70749666666666,23.165988841331835,15.714421507469924
1114,5.23,9.88,0.48692915295759404,0.35440090293338705,238.58330666666666,444.7132399999999,23.1921620460055,15.704046572855036
1115,5.23,9.88,0.48692915295759404,0.35440090293338705,238.5856233333333,444.71484333333336,23.197547673773865,15.70106534541561
1116,5.23,9.88,0.48692915295759404,0.35440090293338705,238.61737333333335,444.7184066666666,23.22411836849691,15.694584702202935
1117,5.23,9.88,0.48692915295759404,0.35440090293338705,238.63394666666667,444.7245333333334,23.235228692689898,15.683742600611065
1118,5.23,9.88,0.48692915295759404,0.35440090293338705,238.63305,444.7246,23.235409262845888,15.683927054365775
1119,5.23,9.88,0.48692915295759404,0.35440090293338705,238.64518333333334,444.72138000000007,23.22292604103755,15.690011604061995
1120,5.23,9.88,0.48692915295759404,0.35440090293338705,238.65687000000003,444.71987,23.2250597994635,15.69266483296469
1121,5.23,9.88,0.48692915295759404,0.35440090293338705,238.68043333333335,444.72131666666667,23.238428117261094,15.690184046394174
1122,5.23,9.88,0.48692915295759404,0.35440090293338705,238.6918,444.72504000000004,23.263128190956795,15.683708182504404
1123,5.23,9.88,0.48692915295759404,0.35440090293338705,238.71095999999997,444.7272066666667,23.26314081853189,15.679904785480469
1124,5.23,9.88,0.48692915295759404,0.35440090293338705,238.70820666666665,444.7221800000001,23.270753768853776,15.688709238134
1125,5.23,9.88,0.48692915295759404,0.35440090293338705,238.73572000000001,444.71908333333334,23.286799963914707,15.694131560864468
1126,5.23,9.88,0.48692915295759404,0.35440090293338705,238.75022666666663,444.72166333333325,23.306593183040146,15.689552182441169
1127,5.23,9.88,0.48692915295759404,0.35440090293338705,238.77122666666665,444.7204466666666,23.3128067738114,15.691708671016183
1128,5.23,9.88,0.48692915295759404,0.35440090293338705,238.77900000000002,444.71715333333333,23.32252076446474,15.697544517706513
1129,5.23,9.88,0.48692915295759404,0.35440090293338705,238.79340333333337,444.71807,23.359260275640153,15.69579736640742
1130,5.23,9.88,0.48692915295759404,0.35440090293338705,238.80421666666666,444.71638999999993,23.367590763865667,15.698822982281543
1131,5.23,9.88,0.48692915295759404,0.35440090293338705,238.82357333333337,444.7199800000001,23.36140055271991,15.692335481857235
1132,5.23,9.88,0.48692915295759404,0.35440090293338705,238.83056666666664,444.72559666666666,23.370623421604407,15.682319980956262
1133,5.23,9.88,0.48692915295759404,0.35440090293338705,238.85760000000002,444.7295933333333,23.379378263570462,15.675404071600692
1134,5.23,9.88,0.48692915295759404,0.35440090293338705,238.86736333333334,444.7298733333334,23.38398625327907,15.674753829134144
1135,5.23,9.88,0.48692915295759404,0.35440090293338705,238.8698033333333,444.72909666666675,23.391443790511428,15.675916106087708
1136,5.23,9.88,0.48692915295759404,0.35440090293338705,238.8914133333334,444.72779,23.42055084925393,15.678103446360753
1137,5.23,9.88,0.48692915295759404,0.35440090293338705,238.91236000000004,444.73037666666664,23.42868607235725,15.67368826442406
1138,5.23,9.88,0.48692915295759404,0.35440090293338705,238.92701333333335,444.73340333333334,23.441472265714598,15.66827659871975
1139,5.23,9.88,0.48692915295759404,0.35440090293338705,238.96002000000001,444.7407233333333,23.462387897456455,15.655671881040078
1140,5.23,9.88,0.48692915295759404,0.35440090293338705,238.96874000000003,444.73391333333325,23.47932787352313,15.666770864945688
1141,5.23,9.88,0.48692915295759404,0.35440090293338705,238.99115333333336,444.73129666666665,23.50378915330793,15.671166451153747
1142,5.23,9.88,0.48692915295759404,0.35440090293338705,239.0099,444.7364033333334,23.53425070362579,15.662735062369817
1143,5.23,9.88,0.48692915295759404,0.35440090293338705,239.01799333333335,444.73686333333336,23.546208412678443,15.662086024189113
1144,5.23,9.88,0.48692915295759404,0.35440090293338705,239.04049666666666,444.74538,23.567135204418086,15.647920692327714
1145,5.23,9.88,0.48692915295759404,0.35440090293338705,239.05224000000007,444.74437,23.59472193728834,15.649146274044261
1146,5.23,9.88,0.48692915295759404,0.35440090293338705,239.06923666666665,444.75278333333335,23.606749600028238,15.635891630147677
1147,5.23,9.88,0.48692915295759404,0.35440090293338705,239.07250666666667,444.7507933333334,23.612578455818372,15.63891509641396
1148,5.23,9.88,0.48692915295759404,0.35440090293338705,239.09860666666668,444.75407333333334,23.62833301033975,15.633745597661486
1149,5.23,9.88,0.48692915295759404,0.35440090293338705,239.10871999999995,444.7541266666667,23.644365875461983,15.634034564214916
1150,5.23,9.88,0.48692915295759404,0.35440090293338705,239.12812000000002,444.75335999999993,23.67031138552728,15.635125123237387
1151,5.23,9.88,0.48692915295759404,0.35440090293338705,239.13569000000004,444.74317333333335,23.654811413290627,15.651469808755982
1152,5.23,9.88,0.48692915295759404,0.35440090293338705,239.1488633333333,444.73743333333334,23.683854000802366,15.660999749803118
1153,5.23,9.88,0.48692915295759404,0.35440090293338705,239.17460000000003,444.73867333333334,23.708741675030613,15.659160029834151
1154,5.23,9.88,0.48692915295759404,0.35440090293338705,239.18522000000002,444.7419533333333,23.69360550224563,15.654169691599032
1155,5.23,9.88,0.48692915295759404,0.35440090293338705,239.18993666666668,444.74797,23.72858100709845,15.64439578792035
1156,5.23,9.88,0.48692915295759404,0.35440090293338705,239.20356333333334,444.74611,23.729172956215496,15.647287587527396
1157,5.23,9.88,0.48692915295759404,0.35440090293338705,239.21007,444.7491666666667,23.729798624902685,15.642016717411403
1158,5.23,9.88,0.48692915295759404,0.35440090293338705,239.22283333333328,444.74600999999996,23.75281807549954,15.647512874749635
1159,5.23,9.88,0.48692915295759404,0.35440090293338705,239.24221666666665,444.75528666666673,23.772443540946735,15.632529903947802
1160,5.23,9.88,0.48692915295759404,0.35440090293338705,239.25133666666665,444.75265999999993,23.758945665089087,15.636272867135286
1161,5.23,9.88,0.48692915295759404,0.35440090293338705,239.28011000000004,444.75935,23.796054132895186,15.625915603564556
1162,5.23,9.88,0.48692915295759404,0.35440090293338705,239.28067,444.7620066666667,23.797311598464926,15.621429370720213
1163,5.23,9.88,0.48692915295759404,0.35440090293338705,239.3087933333333,444.76115999999996,23.812257335796154,15.622527206034524
1164,5.23,9.88,0.48692915295759404,0.35440090293338705,239.32254666666668,444.7649266666667,23.820144965671386,15.61674306716139
1165,5.23,9.88,0.48692915295759404,0.35440090293338705,239.36045333333328,444.76768000000004,23.857371937016772,15.612413859982635
1166,5.23,9.88,0.48692915295759404,0.35440090293338705,239.36033666666665,444.76509333333325,23.8529295664772,15.615849633061915
1167,5.23,9.88,0.48692915295759404,0.35440090293338705,239.38632,444.76364,23.8773708380001,15.61687331216392
1168,5.23,9.88,0.48692915295759404,0.35440090293338705,239.42387000000005,444.76424,23.8836388229774,15.615512304904447
1169,5.23,9.88,0.48692915295759404,0.35440090293338705,239.43127999999996,444.76345666666674,23.892232427098325,15.616645643219929
1170,5.23,9.88,0.48692915295759404,0.35440090293338705,239.41402666666664,444.76797666666664,23.883453996656346,15.60986078728265
1171,5.23,9.88,0.48692915295759404,0.35440090293338705,239.41821999999996,444.7708266666668,23.880126023686636,15.60528147010065
1172,5.23,9.88,0.48692915295759404,0.35440090293338705,239.43943999999996,444.76258,23.899367997821386,15.617780402023273
1173,5.23,9.88,0.48692915295759404,0.35440090293338705,239.45806999999996,444.76424,23.900793382661078,15.61389930109139
1174,5.23,9.88,0.48692915295759404,0.35440090293338705,239.47550333333334,444.76514000000003,23.902872315709256,15.612158153409371
1175,5.23,9.88,0.48692915295759404,0.35440090293338705,239.48590333333337,444.7624966666668,23.931223574573263,15.61544785364765
1176,5.23,9.88,0.48692915295759404,0.35440090293338705,239.52846666666665,444.75982666666664,23.968300411399873,15.618340779529401
1177,5.23,9.88,0.48692915295759404,0.35440090293338705,239.52787666666666,444.7621633333334,23.988980429895307,15.613968869964202
1178,5.23,9.88,0.48692915295759404,0.35440090293338705,239.54049999999992,444.7655533333334,23.991521277618986,15.608691312301337
1179,5.23,9.88,0.48692915295759404,0.35440090293338705,239.55634666666666,444.75920333333335,24.00298839260182,15.618658333537061
1180,5.23,9.88,0.48692915295759404,0.35440090293338705,239.57961000000003,444.76539666666673,24.023859185589043,15.607804344884999
1181,5.23,9.88,0.48692915295759404,0.35440090293338705,239.5997133333333,444.7651933333334,24.040566561544352,15.608114603427707
1182,5.23,9.88,0.48692915295759404,0.35440090293338705,239.60022666666669,444.7710133333333,24.05272811987493,15.599366480506685
1183,5.23,9.88,0.48692915295759404,0.35440090293338705,239.64925666666667,444.7685866666667,24.082924001266726,15.601663315038635
1184,5.23,9.88,0.48692915295759404,0.35440090293338705,239.69055666666662,444.77322333333336,24.13161059063195,15.595378648750405
1185,5.23,9.88,0.48692915295759404,0.35440090293338705,239.7164,444.76785333333333,24.14978173676386,15.604258342112187
1186,5.23,9.88,0.48692915295759404,0.35440090293338705,239.74146999999996,444.76867000000004,24.188009507471765,15.603496052522974
1187,5.23,9.88,0.48692915295759404,0.35440090293338705,239.78713,444.77117,24.246878261559317,15.600061055685005
1188,5.23,9.88,0.48692915295759404,0.35440090293338705,239.8276933333333,444.7612766666667,24.264407993404657,15.615609368339314
1189,5.23,9.88,0.48692915295759404,0.35440090293338705,239.8728133333333,444.76488000000006,24.297439380693778,15.609312001104415
1190,5.23,9.88,0.48692915295759404,0.35440090293338705,239.90761999999998,444.7689433333333,24.324082289689777,15.601071531436908
1191,5.23,9.88,0.48692915295759404,0.35440090293338705,239.89240333333336,444.7660866666667,24.33219069400748,15.604443186094286
1192,5.23,9.88,0.48692915295759404,0.35440090293338705,239.91156333333336,444.7670966666667,24.34305550189234,15.604406225115818
1193,5.23,9.88,0.48692915295759404,0.35440090293338705,239.9268966666667,444.77306666666664,24.363399545433584,15.59581905177011
1194,5.23,9.88,0.48692915295759404,0.35440090293338705,239.96492333333336,444.77675000000005,24.38910164856677,15.590218313799983
1195,5.23,9.88,0.48692915295759404,0.35440090293338705,239.9865566666667,444.7757433333333,24.399242109361378,15.593014105101682
1196,5.23,9.88,0.48692915295759404,0.35440090293338705,240.01569,444.7681566666667,24.41355069847959,15.603573034935518
1197,5.23,9.88,0.48692915295759404,0.35440090293338705,240.04431333333335,444.76681,24.468047182706584,15.604542187257529
1198,5.23,9.88,0.48692915295759404,0.35440090293338705,240.06529000000003,444.7702266666667,24.486274708572513,15.60042237675207
1199,5.23,9.88,0.48692915295759404,0.35440090293338705,240.0893033333333,444.7734466666667,24.505204886313667,15.595429019371885
1200,5.23,9.88,0.48692915295759404,0.35440090293338705,240.10506999999998,444.77973000000003,24.544083838735514,15.586966916248045
1201,5.23,9.88,0.48692915295759404,0.35440090293338705,240.15040000000002,444.7769066666667,24.576341263771003,15.590460910090716
1202,5.23,9.88,0.48692915295759404,0.35440090293338705,240.16179,444.77991000000003,24.581226190175435,15.586376280218781
1203,5.23,9.88,0.48692915295759404,0.35440090293338705,240.17298666666665,444.77799666666664,24.62273434657581,15.58855245232468
1204,5.23,9.88,0.48692915295759404,0.35440090293338705,240.2230666666667,444.77487,24.681364540658784,15.592718577941366
1205,5.23,9.88,0.48692915295759404,0.35440090293338705,240.2712266666667,444.7861633333334,24.711728792794368,15.573901901114711
1206,5.23,9.88,0.48692915295759404,0.35440090293338705,240.31808,444.7922266666667,24.75917148381002,15.567153086253263
1207,5.23,9.88,0.48692915295759404,0.35440090293338705,240.34739333333334,444.7984466666666,24.79624322788434,15.557646401205206
1208,5.23,9.88,0.48692915295759404,0.35440090293338705,240.39437,444.79650333333336,24.84732622386808,15.560514077233007
1209,5.23,9.88,0.48692915295759404,0.35440090293338705,240.41887333333332,444.7985833333334,24.88681167105626,15.557011039997724
1210,5.23,9.88,0.48692915295759404,0.35440090293338705,240.47041333333334,444.79849666666667,24.93981487025292,15.556190680418666
1211,5.23,9.88,0.48692915295759404,0.35440090293338705,240.51288666666667,444.80025666666666,24.96684117532337,15.554872731995168
1212,5.23,9.88,0.48692915295759404,0.35440090293338705,240.52805999999993,444.80183000000005,24.981744723269877,15.551469039897091
1213,5.23,9.88,0.48692915295759404,0.35440090293338705,240.57037333333335,444.80799,25.030419782970746,15.544095596038675
1214,5.23,9.88,0.48692915295759404,0.35440090293338705,240.57162666666667,444.80262999999997,25.07240066244954,15.550793205485265
1215,5.23,9.88,0.48692915295759404,0.35440090293338705,240.60733,444.80715,25.109498248338657,15.546149002629056
1216,5.23,9.88,0.48692915295759404,0.35440090293338705,240.61831333333336,444.80944000000005,25.139951261458105,15.543644553813266
1217,5.23,9.88,0.48692915295759404,0.35440090293338705,240.63527666666664,444.81265,25.186579164664263,15.538790462321845
1218,5.23,9.88,0.48692915295759404,0.35440090293338705,240.64764,444.8140433333333,25.198479680536284,15.536584005691214
1219,5.23,9.88,0.48692915295759404,0.35440090293338705,240.68250000000003,444.81587333333334,25.247791032550413,15.531859477844598
1220,5.23,9.88,0.48692915295759404,0.35440090293338705,240.71752,444.81435000000005,25.280215877960114,15.536362220458106
1221,5.23,9.88,0.48692915295759404,0.35440090293338705,240.70785,444.82112,25.256600124032484,15.525435197014964
1222,5.23,9.88,0.48692915295759404,0.35440090293338705,240.74705666666668,444.82210333333336,25.307863580364593,15.52412128375244
1223,5.23,9.88,0.48692915295759404,0.35440090293338705,240.79068333333333,444.8261666666666,25.344098500675546,15.518792304636484
1224,5.23,9.88,0.48692915295759404,0.35440090293338705,240.80306333333334,444.82735,25.357021334476574,15.514778659027371
1225,5.23,9.88,0.48692915295759404,0.35440090293338705,240.83465333333336,444.82911,25.406078317508545,15.510840658430908
1226,5.23,9.88,0.48692915295759404,0.35440090293338705,240.86212000000006,444.82996999999995,25.44725107736568,15.510173243469373
1227,5.23,9.88,0.48692915295759404,0.35440090293338705,240.88731333333337,444.8237033333333,25.47994094353962,15.515289146651801
1228,5.23,9.88,0.48692915295759404,0.35440090293338705,240.91981666666666,444.8185133333333,25.505412431803347,15.522493679991557
1229,5.23,9.88,0.48692915295759404,0.35440090293338705,240.91025,444.8289166666667,25.500396281686594,15.507488514289907
1230,5.23,9.88,0.48692915295759404,0.35440090293338705,240.9341133333334,444.82088000000005,25.49843125938099,15.52126957053306
1231,5.23,9.88,0.48692915295759404,0.35440090293338705,240.9486733333333,444.8172533333334,25.53348789448346,15.525904813720558
1232,5.23,9.88,0.48692915295759404,0.35440090293338705,240.9806466666667,444.82533,25.56228936447073,15.513560051308158
1233,5.23,9.88,0.48692915295759404,0.35440090293338705,241.04303333333334,444.82486000000006,25.6203097372421,15.517459921232815
1234,5.24,9.88,0.49234134500364685,0.35440090293338705,241.05223999999995,444.8220299999999,25.652594684708905,15.519518544228603
1235,5.24,9.88,0.49234134500364685,0.35440090293338705,241.0576933333333,444.82432,25.64934363174405,15.51773181227205
1236,5.24,9.88,0.49234134500364685,0.35440090293338705,241.07688000000002,444.82968,25.635636110414737,15.509526302095038
1237,5.24,9.88,0.49234134500364685,0.35440090293338705,241.12073,444.83212,25.679095327423,15.508047336751757
1238,5.24,9.88,0.49234134500364685,0.35440090293338705,241.12515666666667,444.82847000000004,25.708975845561756,15.510477472706057
1239,5.24,9.88,0.49234134500364685,0.35440090293338705,241.14147,444.83039333333335,25.726455804270827,15.503920642668994
1240,5.24,9.88,0.49234134500364685,0.35440090293338705,241.13597333333334,444.82614,25.755212929842205,15.507913114434334
1241,5.24,9.88,0.49234134500364685,0.35440090293338705,241.17891333333333,444.82689333333326,25.782231886131708,15.505231423754303
1242,5.24,9.88,0.49234134500364685,0.35440090293338705,241.21031333333332,444.8240333333334,25.80368253812794,15.507433798988144
1243,5.24,9.88,0.49234134500364685,0.35440090293338705,241.24127999999996,444.8336066666667,25.82235404066794,15.492366032582343
1244,5.24,9.88,0.49234134500364685,0.35440090293338705,241.27872666666667,444.83358,25.872498036520042,15.490695646715016
1245,5.24,9.88,0.49234134500364685,0.35440090293338705,241.34015333333332,444.8369733333334,25.937729847738538,15.486929796421524
1246,5.24,9.88,0.49234134500364685,0.35440090293338705,241.3584366666666,444.84201,25.957863008246225,15.477685754118198
1247,5.24,9.88,0.49234134500364685,0.35440090293338705,241.38402000000002,444.84690333333333,25.99586786847393,15.468432088992296
1248,5.24,9.88,0.49234134500364685,0.35440090293338705,241.39668666666665,444.85706,26.021541521457433,15.44954074990796
1249,5.24,9.88,0.49234134500364685,0.35440090293338705,241.43368999999998,444.85835666666674,26.057865038762184,15.445741386562403
1250,5.24,9.88,0.49234134500364685,0.35440090293338705,241.4494833333333,444.8612733333333,26.051609147415874,15.439528158692761
1251,5.24,9.88,0.49234134500364685,0.35440090293338705,241.49032666666665,444.8617933333333,26.074891253463658,15.434395793722823
1252,5.24,9.88,0.49234134500364685,0.35440090293338705,241.52148666666665,444.8644033333333,26.107964317997336,15.43141200526417
1253,5.24,9.88,0.49234134500364685,0.35440090293338705,241.55678999999998,444.86899,26.14014679958163,15.423250006939739
1254,5.24,9.88,0.49234134500364685,0.35440090293338705,241.58341333333334,444.86196333333334,26.16155225279689,15.429345305106466
1255,5.24,9.88,0.49234134500364685,0.35440090293338705,241.57341333333335,444.85867999999994,26.175253691442567,15.437123930600254
1256,5.24,9.88,0.49234134500364685,0.35440090293338705,241.58165666666667,444.86759333333333,26.19577083557382,15.423001443124559
1257,5.24,9.88,0.49234134500364685,0.35440090293338705,241.6005833333333,444.87195999999994,26.213613872836508,15.415087378732421
1258,5.24,9.88,0.49234134500364685,0.35440090293338705,241.62134333333336,444.87575000000004,26.228039079260824,15.407061809181672
1259,5.24,9.88,0.49234134500364685,0.35440090293338705,241.62669666666665,444.86898666666673,26.235011690618283,15.419603857494018
1260,5.24,9.88,0.49234134500364685,0.35440090293338705,241.64900000000006,444.87183333333337,26.260386389134993,15.413713356294128
1261,5.24,9.88,0.49234134500364685,0.35440090293338705,241.6440033333333,444.87986333333333,26.2730990082376,15.40119021223829
1262,5.24,9.88,0.49234134500364685,0.35440090293338705,241.6419666666667,444.89070666666674,26.26073239342134,15.384816218833718
1263,5.25,9.88,0.51720402163943,0.35440090293338705,241.66787666666667,444.89797333333337,26.286513777882163,15.377838322344848
1264,5.25,9.88,0.51720402163943,0.35440090293338705,241.69267333333337,444.89625666666666,26.309007618768142,15.37473049930777
1265,5.25,9.88,0.51720402163943,0.35440090293338705,241.71849999999998,444.9010133333333,26.321270263821066,15.367064889122089
1266,5.25,9.88,0.51720402163943,0.35440090293338705,241.69853999999998,444.8998833333333,26.31081535569989,15.365197580417822
1267,5.25,9.88,0.51720402163943,0.35440090293338705,241.71835000000002,444.90011666666663,26.314970664512757,15.364201423899866
1268,5.25,9.88,0.51720402163943,0.35440090293338705,241.74481666666668,444.89554999999996,26.350969770447833,15.374949269464636
1269,5.25,9.88,0.51720402163943,0.35440090293338705,241.75445333333337,444.8910633333333,26.35486360138907,15.38695117802347
1270,5.25,9.88,0.51720402163943,0.35440090293338705,241.73540666666668,444.8977566666667,26.345805271410224,15.380450844848108
1271,5.25,9.88,0.51720402163943,0.35440090293338705,241.77874000000003,444.90415666666667,26.40197061077828,15.373637376471235
1272,5.25,9.88,0.51720402163943,0.35440090293338705,241.80562333333336,444.90582333333333,26.398009298457627,15.36876716739035
1273,5.25,9.88,0.51720402163943,0.35440090293338705,241.81271000000004,444.91827000000006,26.423795559333552,15.346116266679111
1274,5.25,9.88,0.51720402163943,0.35440090293338705,241.81436666666667,444.9129666666667,26.433831428661428,15.348252022841775
1275,5.25,9.88,0.51720402163943,0.35440090293338705,241.84162999999998,444.9108033333334,26.487509769318947,15.348107725789303
1276,5.25,9.88,0.51720402163943,0.35440090293338705,241.83697333333333,444.91848000000005,26.504339836406665,15.33471598029343
1277,5.25,9.88,0.51720402163943,0.35440090293338705,241.85120333333327,444.9228633333334,26.52794190797884,15.32719734365426
1278,5.25,9.88,0.51720402163943,0.35440090293338705,241.85632666666663,444.9355833333333,26.542098376310292,15.312178052225473
1279,5.25,9.88,0.51720402163943,0.35440090293338705,241.88825999999997,444.93732666666665,26.58637518143373,15.307422223075674
1280,5.26,9.88,0.5219195340279955,0.35440090293338705,241.87414,444.93592666666666,26.574877609760186,15.315789152199185
1281,5.26,9.88,0.5219195340279955,0.35440090293338705,241.88934666666668,444.94390999999996,26.590841069892214,15.302140887750532
1282,5.26,9.88,0.5219195340279955,0.35440090293338705,241.92620000000002,444.94309999999996,26.632445818879567,15.301912915093693
1283,5.26,9.88,0.5219195340279955,0.35440090293338705,241.93737333333334,444.94818333333336,26.650733494691412,15.293580593349544
1284,5.26,9.88,0.5219195340279955,0.35440090293338705,241.94466999999997,444.95511,26.669996126254564,15.281696039820172
1285,5.26,9.88,0.5219195340279955,0.35440090293338705,241.96366666666668,444.9483333333334,26.663475428008258,15.289602085585997
1286,5.26,9.88,0.5219195340279955,0.35440090293338705,241.98106333333334,444.9487033333334,26.671683906957497,15.286779694442949
1287,5.26,9.88,0.5219195340279955,0.35440090293338705,242.00034,444.9577099999999,26.67229781277363,15.268343472154331
1288,5.26,9.88,0.5219195340279955,0.35440090293338705,242.00616,444.96855000000005,26.681839520312938,15.252458614223844
1289,5.26,9.88,0.5219195340279955,0.35440090293338705,242.01650333333336,444.9679566666666,26.656384108606037,15.251522397063258
1290,5.26,9.88,0.5219195340279955,0.35440090293338705,242.0472366666667,444.9731133333334,26.67893048536387,15.247814487345028
1291,5.26,9.88,0.5219195340279955,0.35440090293338705,242.0797566666666,444.97419,26.68698412671761,15.248481248909494
1292,5.26,9.88,0.5219195340279955,0.35440090293338705,242.09677333333337,444.9750666666667,26.69128126427471,15.245242760065626
1293,5.26,9.88,0.5219195340279955,0.35440090293338705,242.1131433333333,444.96403666666674,26.67073310462883,15.260454430389316
1294,5.26,9.88,0.5219195340279955,0.35440090293338705,242.13581666666673,444.9645433333333,26.683866515113376,15.262384118089878
1295,5.26,9.88,0.5219195340279955,0.35440090293338705,242.14673,444.96984333333336,26.681180931581096,15.25136532521706
1296,5.26,9.88,0.5219195340279955,0.35440090293338705,242.19089333333338,444.9650466666666,26.71948937036534,15.259095044742622
1297,5.26,9.88,0.5219195340279955,0.35440090293338705,242.2151566666667,444.9639166666667,26.742597481066504,15.257601871444278
1298,5.26,9.88,0.5219195340279955,0.35440090293338705,242.24737999999996,444.96673666666663,26.786196177012098,15.255980523883087
1299,5.26,9.88,0.5219195340279955,0.35440090293338705,242.28365999999997,444.97944333333334,26.790985103781956,15.23492604825103
1300,5.26,9.88,0.5219195340279955,0.35440090293338705,242.3025666666667,444.98191666666656,26.81777275247393,15.227949174416466
1301,5.26,9.88,0.5219195340279955,0.35440090293338705,242.31725333333333,444.9973033333333,26.830405388088263,15.208002088746639
1302,5.26,9.88,0.5219195340279955,0.35440090293338705,242.33161333333334,444.9996633333333,26.828414291721877,15.201542780586086
1303,5.26,9.88,0.5219195340279955,0.35440090293338705,242.34976333333333,445.0054733333334,26.851559096811204,15.191693394833317
1304,5.26,9.88,0.5219195340279955,0.35440090293338705,242.34534000000002,445.01249333333334,26.836080873662105,15.183939551123675
1305,5.26,9.88,0.5219195340279955,0.35440090293338705,242.38176333333334,445.01001333333335,26.858881031639548,15.188713629747872
1306,5.26,9.88,0.5219195340279955,0.35440090293338705,242.3875733333333,445.00898000000007,26.883623781695302,15.19141021190155
1307,5.26,9.88,0.5219195340279955,0.35440090293338705,242.42443666666662,445.01554000000004,26.93120409771267,15.185004142960688
1308,5.26,9.88,0.5219195340279955,0.35440090293338705,242.42667,445.02858666666657,26.937494275431,15.163014585799077
1309,5.26,9.88,0.5219195340279955,0.35440090293338705,242.45469666666665,445.0201666666666,26.96489303529045,15.175475115571613
1310,5.26,9.88,0.5219195340279955,0.35440090293338705,242.49709,445.0246866666667,27.00328081041903,15.16990472319161
1311,5.26,9.88,0.5219195340279955,0.35440090293338705,242.5131,445.03015,27.046070273742586,15.163111966536496
1312,5.26,9.88,0.5219195340279955,0.35440090293338705,242.54459,445.03003000000007,27.048603894300882,15.163151890985592
1313,5.26,9.88,0.5219195340279955,0.35440090293338705,242.5888866666667,445.0394,27.072114377968745,15.150085208707939
1314,5.26,9.88,0.5219195340279955,0.35440090293338705,242.5861866666667,445.0478033333334,27.079663573378784,15.138137197606065
1315,5.26,9.88,0.5219195340279955,0.35440090293338705,242.61472666666668,445.0430166666667,27.124843928619313,15.144476646426796
1316,5.27,9.88,0.5264028875300742,0.35440090293338705,242.6294633333333,445.0463066666666,27.150220687619342,15.13884163348482
1317,5.27,9.88,0.5264028875300742,0.35440090293338705,242.65986999999998,445.04970333333335,27.188786602237123,15.138155588805324
1318,5.27,9.88,0.5264028875300742,0.35440090293338705,242.67213000000004,445.0630233333333,27.180832068732844,15.119977800634423
1319,5.27,9.88,0.5264028875300742,0.35440090293338705,242.69485999999995,445.0597033333334,27.185728636432266,15.118870207341333
1320,5.27,9.88,0.5264028875300742,0.35440090293338705,242.71203333333335,445.06384999999995,27.20116990374168,15.113667983971403
1321,5.27,9.88,0.5264028875300742,0.35440090293338705,242.7528466666667,445.06905,27.20282277593101,15.104810099095001
1322,5.27,9.88,0.5264028875300742,0.35440090293338705,242.7836333333333,445.08276333333345,27.248874963299965,15.090490114586514
1323,5.27,9.88,0.5264028875300742,0.35440090293338705,242.83166333333335,445.08167000000003,27.267708142110557,15.088445331775862
1324,5.27,9.88,0.5264028875300742,0.35440090293338705,242.88835,445.08270000000005,27.304589776095035,15.090490450206639
